country,scenario,year,olefins_activity,h2_intensity,h2_demand_t_per_yr,scope
LV,decarbo-eu,2029,0.0,0.02,0.0,petrochem_olefins
LV,decarbo-eu,2030,0.0,0.02,0.0,petrochem_olefins
LV,decarbo-eu,2031,0.0,0.0198,0.0,petrochem_olefins
LV,decarbo-eu,2032,0.0,0.0196,0.0,petrochem_olefins
LV,decarbo-eu,2033,0.0,0.0194,0.0,petrochem_olefins
LV,decarbo-eu,2034,0.0,0.0192,0.0,petrochem_olefins
LV,decarbo-eu,2035,0.0,0.019,0.0,petrochem_olefins
LV,decarbo-eu,2036,0.0,0.0188,0.0,petrochem_olefins
LV,decarbo-eu,2037,0.0,0.018600000000000002,0.0,petrochem_olefins
LV,decarbo-eu,2038,0.0,0.0184,0.0,petrochem_olefins
LV,decarbo-eu,2039,0.0,0.0182,0.0,petrochem_olefins
LV,decarbo-eu,2040,0.0,0.018000000000000002,0.0,petrochem_olefins
LV,decarbo-eu,2041,0.0,0.0178,0.0,petrochem_olefins
LV,decarbo-eu,2042,0.0,0.0176,0.0,petrochem_olefins
LV,decarbo-eu,2043,0.0,0.0174,0.0,petrochem_olefins
LV,decarbo-eu,2044,0.0,0.017200000000000003,0.0,petrochem_olefins
LV,decarbo-eu,2045,0.0,0.017,0.0,petrochem_olefins
LV,decarbo-eu,2046,0.0,0.016800000000000002,0.0,petrochem_olefins
LV,decarbo-eu,2047,0.0,0.0166,0.0,petrochem_olefins
LV,decarbo-eu,2048,0.0,0.0164,0.0,petrochem_olefins
LV,decarbo-eu,2049,0.0,0.016200000000000003,0.0,petrochem_olefins
LV,decarbo-eu,2050,0.0,0.016,0.0,petrochem_olefins
MT,decarbo-eu,2019,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2020,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2021,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2022,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2023,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2024,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2025,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2026,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2027,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2028,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2029,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2030,0.0,0.02,0.0,petrochem_olefins
MT,decarbo-eu,2031,0.0,0.0198,0.0,petrochem_olefins
MT,decarbo-eu,2032,0.0,0.0196,0.0,petrochem_olefins
MT,decarbo-eu,2033,0.0,0.0194,0.0,petrochem_olefins
MT,decarbo-eu,2034,0.0,0.0192,0.0,petrochem_olefins
MT,decarbo-eu,2035,0.0,0.019,0.0,petrochem_olefins
MT,decarbo-eu,2036,0.0,0.0188,0.0,petrochem_olefins
MT,decarbo-eu,2037,0.0,0.018600000000000002,0.0,petrochem_olefins
MT,decarbo-eu,2038,0.0,0.0184,0.0,petrochem_olefins
MT,decarbo-eu,2039,0.0,0.0182,0.0,petrochem_olefins
MT,decarbo-eu,2040,0.0,0.018000000000000002,0.0,petrochem_olefins
MT,decarbo-eu,2041,0.0,0.0178,0.0,petrochem_olefins
MT,decarbo-eu,2042,0.0,0.0176,0.0,petrochem_olefins
MT,decarbo-eu,2043,0.0,0.0174,0.0,petrochem_olefins
MT,decarbo-eu,2044,0.0,0.017200000000000003,0.0,petrochem_olefins
MT,decarbo-eu,2045,0.0,0.017,0.0,petrochem_olefins
MT,decarbo-eu,2046,0.0,0.016800000000000002,0.0,petrochem_olefins
MT,decarbo-eu,2047,0.0,0.0166,0.0,petrochem_olefins
MT,decarbo-eu,2048,0.0,0.0164,0.0,petrochem_olefins
MT,decarbo-eu,2049,0.0,0.016200000000000003,0.0,petrochem_olefins
MT,decarbo-eu,2050,0.0,0.016,0.0,petrochem_olefins
NL,decarbo-eu,2019,5269000.5,0.02,105380.01000000001,petrochem_olefins
NL,decarbo-eu,2020,5269000.5,0.02,105380.01000000001,petrochem_olefins
NL,decarbo-eu,2021,5269000.5,0.02,105380.01000000001,petrochem_olefins
NL,decarbo-eu,2022,5269000.5,0.02,105380.01000000001,petrochem_olefins
NL,decarbo-eu,2023,5269000.5,0.02,105380.01000000001,petrochem_olefins
NL,decarbo-eu,2024,5269000.5,0.02,105380.01000000001,petrochem_olefins
NL,decarbo-eu,2025,4994147.506674263,0.02,99882.95013348525,petrochem_olefins
NL,decarbo-eu,2026,4719294.513348526,0.02,94385.89026697053,petrochem_olefins
NL,decarbo-eu,2027,4444441.52002279,0.02,88888.8304004558,petrochem_olefins
NL,decarbo-eu,2028,4169588.526697053,0.02,83391.77053394106,petrochem_olefins
NL,decarbo-eu,2029,3894735.5333713177,0.02,77894.71066742635,petrochem_olefins
NL,decarbo-eu,2030,3619882.54004558,0.02,72397.6508009116,petrochem_olefins
NL,decarbo-eu,2031,3396431.0591852516,0.0198,67249.33497186798,petrochem_olefins
NL,decarbo-eu,2032,3172979.5783249238,0.0196,62190.3997351685,petrochem_olefins
NL,decarbo-eu,2033,2949528.097464593,0.0194,57220.845090813105,petrochem_olefins
NL,decarbo-eu,2034,2726076.6166042653,0.0192,52340.67103880189,petrochem_olefins
NL,decarbo-eu,2035,2502625.1357439365,0.019,47549.877579134794,petrochem_olefins
NL,decarbo-eu,2036,2279173.6548836073,0.0188,42848.464711811816,petrochem_olefins
NL,decarbo-eu,2037,2055722.1740232785,0.018600000000000002,38236.43243683298,petrochem_olefins
NL,decarbo-eu,2038,1832270.6931629498,0.0184,33713.78075419828,petrochem_olefins
NL,decarbo-eu,2039,1608819.2123026208,0.0182,29280.5096639077,petrochem_olefins
NL,decarbo-eu,2040,1385367.7314422918,0.018000000000000002,24936.619165961256,petrochem_olefins
NL,decarbo-eu,2041,1296707.6275272667,0.0178,23081.39576998535,petrochem_olefins
NL,decarbo-eu,2042,1208047.5236122413,0.0176,21261.63641557545,petrochem_olefins
NL,decarbo-eu,2043,1119387.4196972162,0.0174,19477.34110273156,petrochem_olefins
NL,decarbo-eu,2044,1030727.3157821912,0.017200000000000003,17728.50983145369,petrochem_olefins
NL,decarbo-eu,2045,942067.211867166,0.017,16015.142601741823,petrochem_olefins
NL,decarbo-eu,2046,853407.1079521406,0.016800000000000002,14337.239413595964,petrochem_olefins
NL,decarbo-eu,2047,764747.0040371154,0.0166,12694.800267016115,petrochem_olefins
NL,decarbo-eu,2048,676086.9001220899,0.0164,11087.825162002275,petrochem_olefins
NL,decarbo-eu,2049,587426.796207065,0.016200000000000003,9516.314098554454,petrochem_olefins
NL,decarbo-eu,2050,498766.6922920398,0.016,7980.267076672637,petrochem_olefins
PL,decarbo-eu,2019,989960.3571428576,0.02,19799.207142857154,petrochem_olefins
PL,decarbo-eu,2020,989960.3571428576,0.02,19799.207142857154,petrochem_olefins
PL,decarbo-eu,2021,989960.3571428576,0.02,19799.207142857154,petrochem_olefins
PL,decarbo-eu,2022,989960.3571428576,0.02,19799.207142857154,petrochem_olefins
PL,decarbo-eu,2023,989960.3571428576,0.02,19799.207142857154,petrochem_olefins
PL,decarbo-eu,2024,989960.3571428576,0.02,19799.207142857154,petrochem_olefins
PL,decarbo-eu,2025,938319.9051378653,0.02,18766.398102757306,petrochem_olefins
PL,decarbo-eu,2026,886679.4531328732,0.02,17733.589062657466,petrochem_olefins
PL,decarbo-eu,2027,835039.0011278811,0.02,16700.78002255762,petrochem_olefins
PL,decarbo-eu,2028,783398.5491228888,0.02,15667.970982457777,petrochem_olefins
PL,decarbo-eu,2029,731758.0971178969,0.02,14635.161942357938,petrochem_olefins
PL,decarbo-eu,2030,680117.6451129046,0.02,13602.352902258091,petrochem_olefins
PL,decarbo-eu,2031,638134.7096782636,0.0198,12635.067251629622,petrochem_olefins
PL,decarbo-eu,2032,596151.7742436226,0.0196,11684.574775175002,petrochem_olefins
PL,decarbo-eu,2033,554168.8388089814,0.0194,10750.875472894239,petrochem_olefins
PL,decarbo-eu,2034,512185.9033743403,0.0192,9833.969344787334,petrochem_olefins
PL,decarbo-eu,2035,470202.96793969924,0.019,8933.856390854286,petrochem_olefins
PL,decarbo-eu,2036,428220.03250505804,0.0188,8050.536611095092,petrochem_olefins
PL,decarbo-eu,2037,386237.09707041713,0.018600000000000002,7184.010005509759,petrochem_olefins
PL,decarbo-eu,2038,344254.1616357761,0.0184,6334.27657409828,petrochem_olefins
PL,decarbo-eu,2039,302271.2262011351,0.0182,5501.336316860658,petrochem_olefins
PL,decarbo-eu,2040,260288.2907664939,0.018000000000000002,4685.189233796891,petrochem_olefins
PL,decarbo-eu,2041,243630.48476779618,0.0178,4336.622628866772,petrochem_olefins
PL,decarbo-eu,2042,226972.67876909845,0.0176,3994.719146336133,petrochem_olefins
PL,decarbo-eu,2043,210314.87277040075,0.0174,3659.478786204973,petrochem_olefins
PL,decarbo-eu,2044,193657.06677170307,0.017200000000000003,3330.9015484732936,petrochem_olefins
PL,decarbo-eu,2045,176999.26077300537,0.017,3008.9874331410915,petrochem_olefins
PL,decarbo-eu,2046,160341.45477430764,0.016800000000000002,2693.7364402083685,petrochem_olefins
PL,decarbo-eu,2047,143683.6487756099,0.0166,2385.1485696751247,petrochem_olefins
PL,decarbo-eu,2048,127025.8427769122,0.0164,2083.2238215413604,petrochem_olefins
PL,decarbo-eu,2049,110368.03677821453,0.016200000000000003,1787.9621958070757,petrochem_olefins
PL,decarbo-eu,2050,93710.23077951682,0.016,1499.3636924722691,petrochem_olefins
PT,decarbo-eu,2019,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,decarbo-eu,2020,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,decarbo-eu,2021,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,decarbo-eu,2022,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,decarbo-eu,2023,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,decarbo-eu,2024,871865.0714285712,0.02,17437.301428571423,petrochem_olefins
PT,decarbo-eu,2025,826384.9609866951,0.02,16527.699219733902,petrochem_olefins
PT,decarbo-eu,2026,780904.8505448193,0.02,15618.097010896385,petrochem_olefins
PT,decarbo-eu,2027,735424.7401029433,0.02,14708.494802058865,petrochem_olefins
PT,decarbo-eu,2028,689944.629661067,0.02,13798.89259322134,petrochem_olefins
PT,decarbo-eu,2029,644464.5192191912,0.02,12889.290384383823,petrochem_olefins
PT,decarbo-eu,2030,598984.4087773149,0.02,11979.688175546298,petrochem_olefins
PT,decarbo-eu,2031,562009.7413197755,0.0198,11127.792878131555,petrochem_olefins
PT,decarbo-eu,2032,525035.0738622358,0.0196,10290.68744769982,petrochem_olefins
PT,decarbo-eu,2033,488060.4064046959,0.0194,9468.3718842511,petrochem_olefins
PT,decarbo-eu,2034,451085.7389471563,0.0192,8660.8461877854,petrochem_olefins
PT,decarbo-eu,2035,414111.07148961653,0.019,7868.110358302714,petrochem_olefins
PT,decarbo-eu,2036,377136.40403207665,0.0188,7090.164395803041,petrochem_olefins
PT,decarbo-eu,2037,340161.736574537,0.018600000000000002,6327.008300286389,petrochem_olefins
PT,decarbo-eu,2038,303187.0691169972,0.0184,5578.642071752748,petrochem_olefins
PT,decarbo-eu,2039,266212.4016594576,0.0182,4845.065710202129,petrochem_olefins
PT,decarbo-eu,2040,229237.73420191774,0.018000000000000002,4126.2792156345195,petrochem_olefins
PT,decarbo-eu,2041,214567.0869258854,0.0178,3819.29414728076,petrochem_olefins
PT,decarbo-eu,2042,199896.439649853,0.0176,3518.1773378374132,petrochem_olefins
PT,decarbo-eu,2043,185225.79237382064,0.0174,3222.928787304479,petrochem_olefins
PT,decarbo-eu,2044,170555.14509778842,0.017200000000000003,2933.5484956819614,petrochem_olefins
PT,decarbo-eu,2045,155884.4978217561,0.017,2650.036462969854,petrochem_olefins
PT,decarbo-eu,2046,141213.85054572372,0.016800000000000002,2372.392689168159,petrochem_olefins
PT,decarbo-eu,2047,126543.20326969138,0.0166,2100.617174276877,petrochem_olefins
PT,decarbo-eu,2048,111872.55599365901,0.0164,1834.709918296008,petrochem_olefins
PT,decarbo-eu,2049,97201.90871762673,0.016200000000000003,1574.6709212255535,petrochem_olefins
PT,decarbo-eu,2050,82531.26144159437,0.016,1320.5001830655099,petrochem_olefins
RO,decarbo-eu,2019,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2020,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2021,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2022,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2023,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2024,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2025,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2026,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2027,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2028,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2029,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2030,0.0,0.02,0.0,petrochem_olefins
RO,decarbo-eu,2031,0.0,0.0198,0.0,petrochem_olefins
RO,decarbo-eu,2032,0.0,0.0196,0.0,petrochem_olefins
RO,decarbo-eu,2033,0.0,0.0194,0.0,petrochem_olefins
RO,decarbo-eu,2034,0.0,0.0192,0.0,petrochem_olefins
RO,decarbo-eu,2035,0.0,0.019,0.0,petrochem_olefins
RO,decarbo-eu,2036,0.0,0.0188,0.0,petrochem_olefins
RO,decarbo-eu,2037,0.0,0.018600000000000002,0.0,petrochem_olefins
RO,decarbo-eu,2038,0.0,0.0184,0.0,petrochem_olefins
RO,decarbo-eu,2039,0.0,0.0182,0.0,petrochem_olefins
RO,decarbo-eu,2040,0.0,0.018000000000000002,0.0,petrochem_olefins
RO,decarbo-eu,2041,0.0,0.0178,0.0,petrochem_olefins
RO,decarbo-eu,2042,0.0,0.0176,0.0,petrochem_olefins
RO,decarbo-eu,2043,0.0,0.0174,0.0,petrochem_olefins
RO,decarbo-eu,2044,0.0,0.017200000000000003,0.0,petrochem_olefins
RO,decarbo-eu,2045,0.0,0.017,0.0,petrochem_olefins
RO,decarbo-eu,2046,0.0,0.016800000000000002,0.0,petrochem_olefins
RO,decarbo-eu,2047,0.0,0.0166,0.0,petrochem_olefins
RO,decarbo-eu,2048,0.0,0.0164,0.0,petrochem_olefins
RO,decarbo-eu,2049,0.0,0.016200000000000003,0.0,petrochem_olefins
RO,decarbo-eu,2050,0.0,0.016,0.0,petrochem_olefins
SE,decarbo-eu,2019,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,decarbo-eu,2020,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,decarbo-eu,2021,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,decarbo-eu,2022,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,decarbo-eu,2023,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,decarbo-eu,2024,748642.6428571427,0.02,14972.852857142854,petrochem_olefins
SE,decarbo-eu,2025,709590.3270867084,0.02,14191.806541734168,petrochem_olefins
SE,decarbo-eu,2026,670538.0113162742,0.02,13410.760226325483,petrochem_olefins
SE,decarbo-eu,2027,631485.69554584,0.02,12629.7139109168,petrochem_olefins
SE,decarbo-eu,2028,592433.3797754055,0.02,11848.66759550811,petrochem_olefins
SE,decarbo-eu,2029,553381.0640049713,0.02,11067.621280099425,petrochem_olefins
SE,decarbo-eu,2030,514328.748234537,0.02,10286.57496469074,petrochem_olefins
SE,decarbo-eu,2031,482579.78423621925,0.0198,9555.079727877142,petrochem_olefins
SE,decarbo-eu,2032,450830.8202379013,0.0196,8836.284076662865,petrochem_olefins
SE,decarbo-eu,2033,419081.8562395834,0.0194,8130.188011047918,petrochem_olefins
SE,decarbo-eu,2034,387332.8922412657,0.0192,7436.791531032301,petrochem_olefins
SE,decarbo-eu,2035,355583.9282429479,0.019,6756.09463661601,petrochem_olefins
SE,decarbo-eu,2036,323834.96424462984,0.0188,6088.0973277990415,petrochem_olefins
SE,decarbo-eu,2037,292086.000246312,0.018600000000000002,5432.799604581403,petrochem_olefins
SE,decarbo-eu,2038,260337.03624799417,0.0184,4790.201466963093,petrochem_olefins
SE,decarbo-eu,2039,228588.07224967636,0.0182,4160.30291494411,petrochem_olefins
SE,decarbo-eu,2040,196839.10825135847,0.018000000000000002,3543.103948524453,petrochem_olefins
SE,decarbo-eu,2041,184241.8928001674,0.0178,3279.50569184298,petrochem_olefins
SE,decarbo-eu,2042,171644.6773489763,0.0176,3020.946321341983,petrochem_olefins
SE,decarbo-eu,2043,159047.46189778528,0.0174,2767.425837021464,petrochem_olefins
SE,decarbo-eu,2044,146450.24644659425,0.017200000000000003,2518.9442388814214,petrochem_olefins
SE,decarbo-eu,2045,133853.03099540318,0.017,2275.5015269218543,petrochem_olefins
SE,decarbo-eu,2046,121255.81554421214,0.016800000000000002,2037.0977011427642,petrochem_olefins
SE,decarbo-eu,2047,108658.60009302107,0.0166,1803.7327615441498,petrochem_olefins
SE,decarbo-eu,2048,96061.38464183,0.0164,1575.406708126012,petrochem_olefins
SE,decarbo-eu,2049,83464.16919063896,0.016200000000000003,1352.1195408883514,petrochem_olefins
SE,decarbo-eu,2050,70866.95373944791,0.016,1133.8712598311665,petrochem_olefins
SI,decarbo-eu,2019,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2020,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2021,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2022,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2023,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2024,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2025,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2026,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2027,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2028,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2029,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2030,1827.357142857143,0.02,36.54714285714286,petrochem_olefins
SI,decarbo-eu,2031,1827.357142857143,0.0198,36.181671428571434,petrochem_olefins
SI,decarbo-eu,2032,1827.357142857143,0.0196,35.8162,petrochem_olefins
SI,decarbo-eu,2033,1827.357142857143,0.0194,35.45072857142857,petrochem_olefins
SI,decarbo-eu,2034,1827.357142857143,0.0192,35.08525714285714,petrochem_olefins
SI,decarbo-eu,2035,1827.357142857143,0.019,34.71978571428571,petrochem_olefins
SI,decarbo-eu,2036,1827.357142857143,0.0188,34.35431428571429,petrochem_olefins
SI,decarbo-eu,2037,1827.357142857143,0.018600000000000002,33.98884285714286,petrochem_olefins
SI,decarbo-eu,2038,1827.357142857143,0.0184,33.62337142857143,petrochem_olefins
SI,decarbo-eu,2039,1827.357142857143,0.0182,33.2579,petrochem_olefins
SI,decarbo-eu,2040,1827.357142857143,0.018000000000000002,32.892428571428574,petrochem_olefins
SI,decarbo-eu,2041,1827.357142857143,0.0178,32.52695714285714,petrochem_olefins
SI,decarbo-eu,2042,1827.357142857143,0.0176,32.16148571428572,petrochem_olefins
SI,decarbo-eu,2043,1827.357142857143,0.0174,31.796014285714286,petrochem_olefins
SI,decarbo-eu,2044,1827.357142857143,0.017200000000000003,31.430542857142864,petrochem_olefins
SI,decarbo-eu,2045,1827.357142857143,0.017,31.065071428571432,petrochem_olefins
SI,decarbo-eu,2046,1827.357142857143,0.016800000000000002,30.699600000000004,petrochem_olefins
SI,decarbo-eu,2047,1827.357142857143,0.0166,30.33412857142857,petrochem_olefins
SI,decarbo-eu,2048,1827.357142857143,0.0164,29.968657142857147,petrochem_olefins
SI,decarbo-eu,2049,1827.357142857143,0.016200000000000003,29.60318571428572,petrochem_olefins
SI,decarbo-eu,2050,1827.357142857143,0.016,29.237714285714286,petrochem_olefins
SK,decarbo-eu,2019,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2020,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2021,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2022,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2023,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2024,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2025,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2026,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2027,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2028,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2029,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2030,241071.42857142864,0.02,4821.4285714285725,petrochem_olefins
SK,decarbo-eu,2031,241071.42857142864,0.0198,4773.214285714287,petrochem_olefins
SK,decarbo-eu,2032,241071.42857142864,0.0196,4725.000000000001,petrochem_olefins
SK,decarbo-eu,2033,241071.42857142864,0.0194,4676.785714285716,petrochem_olefins
SK,decarbo-eu,2034,241071.42857142864,0.0192,4628.571428571429,petrochem_olefins
SK,decarbo-eu,2035,241071.42857142864,0.019,4580.357142857144,petrochem_olefins
SK,decarbo-eu,2036,241071.42857142864,0.0188,4532.142857142859,petrochem_olefins
SK,decarbo-eu,2037,241071.42857142864,0.018600000000000002,4483.928571428573,petrochem_olefins
SK,decarbo-eu,2038,241071.42857142864,0.0184,4435.714285714287,petrochem_olefins
SK,decarbo-eu,2039,241071.42857142864,0.0182,4387.500000000002,petrochem_olefins
SK,decarbo-eu,2040,241071.42857142864,0.018000000000000002,4339.285714285716,petrochem_olefins
SK,decarbo-eu,2041,241071.42857142864,0.0178,4291.071428571429,petrochem_olefins
SK,decarbo-eu,2042,241071.42857142864,0.0176,4242.857142857144,petrochem_olefins
SK,decarbo-eu,2043,241071.42857142864,0.0174,4194.642857142858,petrochem_olefins
SK,decarbo-eu,2044,241071.42857142864,0.017200000000000003,4146.428571428573,petrochem_olefins
SK,decarbo-eu,2045,241071.42857142864,0.017,4098.214285714287,petrochem_olefins
SK,decarbo-eu,2046,241071.42857142864,0.016800000000000002,4050.000000000002,petrochem_olefins
SK,decarbo-eu,2047,241071.42857142864,0.0166,4001.7857142857156,petrochem_olefins
SK,decarbo-eu,2048,241071.42857142864,0.0164,3953.57142857143,petrochem_olefins
SK,decarbo-eu,2049,241071.42857142864,0.016200000000000003,3905.3571428571445,petrochem_olefins
SK,decarbo-eu,2050,241071.42857142864,0.016,3857.1428571428582,petrochem_olefins
